ipc_class_symbol,last_ipc_version,NbAppln
B29K 103/08,2006-01-01,117
B29K 105/00,2006-01-01,1368
B29K 105/02,2006-01-01,2975
B29K 105/04,2006-01-01,22925
B29K 105/06,2006-01-01,9682
B29K 105/08,2006-01-01,11691
B29K 105/10,2006-01-01,1534
B29K 105/12,2006-01-01,2838
B29K 105/14,2006-01-01,388
B29K 105/16,2006-01-01,5040
B29K 105/18,2006-01-01,223
B29K 105/20,2006-01-01,4767
B29K 105/22,2006-01-01,2715
B29K 105/24,2006-01-01,8375
B29K 105/26,2006-01-01,3247
B29K 105/28,2006-01-01,78
B29K 105/30,2006-01-01,59
B29K 105/32,2006-01-01,1212
B29K 105/34,2006-01-01,160
B29K 201/00,2006-01-01,70
B29K 209/00,2006-01-01,4
B29K 209/06,2006-01-01,1
B29K 219/00,2006-01-01,4
B29K 221/00,2006-01-01,27
B29K 223/00,2006-01-01,32
B29K 225/00,2006-01-01,4
B29K 227/00,2006-01-01,1
B29K 227/06,2006-01-01,25
B29K 227/12,2006-01-01,5
B29K 227/18,2006-01-01,4
B29K 229/00,2006-01-01,4
B29K 233/00,2006-01-01,1
B29K 233/04,2006-01-01,5
B29K 233/20,2006-01-01,6
B29K 235/00,2006-01-01,3
B29K 245/00,2006-01-01,1
B29K 255/00,2006-01-01,2
B29K 255/02,2006-01-01,4
B29K 261/00,2006-01-01,2
B29K 261/04,2006-01-01,2
B29K 263/00,2006-01-01,11
B29K 267/00,2006-01-01,118
B29K 269/00,2006-01-01,26
B29K 271/00,2006-01-01,3
B29K 273/00,2006-01-01,2
B29K 275/00,2006-01-01,50
B29K 277/00,2006-01-01,100
B29K 279/00,2006-01-01,29
B29K 281/00,2006-01-01,6
B29K 283/00,2006-01-01,13
B29K 286/00,2006-01-01,3
B29K 295/00,2006-01-01,1
B29K 301/00,2006-01-01,24
B29K 301/10,2006-01-01,26
B29K 301/12,2006-01-01,64
B29K 303/00,2006-01-01,3
B29K 303/04,2006-01-01,21
B29K 303/06,2006-01-01,19
B29K 303/08,2006-01-01,19
B29K 305/00,2006-01-01,144
B29K 305/02,2006-01-01,53
B29K 305/04,2006-01-01,1
B29K 305/06,2006-01-01,1
B29K 305/08,2006-01-01,11
B29K 305/10,2006-01-01,10
B29K 305/12,2006-01-01,52
B29K 307/00,2006-01-01,45
B29K 307/02,2006-01-01,18
B29K 307/04,2006-01-01,581
B29K 309/00,2006-01-01,79
B29K 309/02,2006-01-01,33
B29K 309/04,2006-01-01,13
B29K 309/06,2006-01-01,4
B29K 309/08,2006-01-01,775
B29K 309/10,2006-01-01,17
B29K 309/12,2006-01-01,3
B29K 311/00,2006-01-01,13
B29K 311/02,2006-01-01,1
B29K 311/04,2006-01-01,2
B29K 311/06,2006-01-01,1
B29K 311/08,2006-01-01,6
B29K 311/10,2006-01-01,111
B29K 311/12,2006-01-01,23
B29K 311/14,2006-01-01,77
B29K 401/00,2006-01-01,36
B29K 407/00,2006-01-01,2
B29K 409/00,2006-01-01,5
B29K 409/06,2006-01-01,2
B29K 419/00,2006-01-01,2
B29K 421/00,2006-01-01,16
B29K 423/00,2006-01-01,11
B29K 425/00,2006-01-01,1
B29K 427/06,2006-01-01,3
B29K 427/12,2006-01-01,3
B29K 427/18,2006-01-01,4
B29K 429/00,2006-01-01,2
B29K 431/00,2006-01-01,1
B29K 433/00,2006-01-01,3
B29K 433/04,2006-01-01,3
B29K 461/04,2006-01-01,1
B29K 461/20,2006-01-01,2
B29K 463/00,2006-01-01,2
B29K 467/00,2006-01-01,21
B29K 469/00,2006-01-01,4
B29K 471/00,2006-01-01,2
B29K 475/00,2006-01-01,9
B29K 477/00,2006-01-01,18
B29K 479/00,2006-01-01,1
B29K 481/00,2006-01-01,2
B29K 483/00,2006-01-01,9
B29K 485/00,2006-01-01,1
B29K 486/00,2006-01-01,1
B29K 491/00,2006-01-01,3
B29K 501/00,2006-01-01,9
B29K 501/10,2006-01-01,8
B29K 501/12,2006-01-01,17
B29K 503/00,2006-01-01,4
B29K 503/04,2006-01-01,121
B29K 503/06,2006-01-01,16
B29K 503/08,2006-01-01,19
B29K 505/00,2006-01-01,118
B29K 505/02,2006-01-01,51
B29K 505/04,2006-01-01,1
B29K 505/06,2006-01-01,2
B29K 505/08,2006-01-01,16
B29K 505/10,2006-01-01,6
B29K 505/12,2006-01-01,11
B29K 505/14,2006-01-01,26
B29K 507/00,2006-01-01,7
B29K 507/02,2006-01-01,2
B29K 507/04,2006-01-01,202
B29K 509/00,2006-01-01,109
B29K 509/02,2006-01-01,33
B29K 509/04,2006-01-01,14
B29K 509/06,2006-01-01,4
B29K 509/08,2006-01-01,108
B29K 509/10,2006-01-01,13
B29K 509/12,2006-01-01,1
B29K 511/00,2006-01-01,24
B29K 511/02,2006-01-01,1
B29K 511/04,2006-01-01,1
B29K 511/06,2006-01-01,3
B29K 511/08,2006-01-01,1
B29K 511/10,2006-01-01,23
B29K 511/12,2006-01-01,10
B29K 511/14,2006-01-01,170
B29K 601/00,2006-01-01,7
B29K 609/00,2006-01-01,3
B29K 609/06,2006-01-01,1
B29K 619/00,2006-01-01,4
B29K 621/00,2006-01-01,21
B29K 623/00,2006-01-01,46
B29K 625/00,2006-01-01,1
B29K 627/00,2006-01-01,1
B29K 627/06,2006-01-01,28
B29K 627/12,2006-01-01,27
B29K 627/18,2006-01-01,4
B29K 629/00,2006-01-01,4
B29K 631/00,2006-01-01,2
B29K 633/00,2006-01-01,11
B29K 633/04,2006-01-01,13
B29K 635/00,2006-01-01,2
B29K 645/00,2006-01-01,1
B29K 655/00,2006-01-01,6
B29K 655/02,2006-01-01,4
B29K 659/00,2006-01-01,4
B29K 661/20,2006-01-01,2
B29K 663/00,2006-01-01,28
B29K 667/00,2006-01-01,58
B29K 669/00,2006-01-01,32
B29K 671/00,2006-01-01,9
B29K 673/00,2006-01-01,1
B29K 675/00,2006-01-01,21
B29K 677/00,2006-01-01,28
B29K 679/00,2006-01-01,1
B29K 681/00,2006-01-01,1
B29K 683/00,2006-01-01,17
B29K 686/00,2006-01-01,5
B29K 691/00,2006-01-01,1
B29K 696/00,2006-01-01,1
B29K 701/00,2006-01-01,12
B29K 701/10,2006-01-01,17
B29K 701/12,2006-01-01,19
B29K 703/00,2006-01-01,3
B29K 703/04,2006-01-01,8
B29K 703/06,2006-01-01,6
B29K 705/00,2006-01-01,279
B29K 705/02,2006-01-01,79
B29K 705/04,2006-01-01,3
B29K 705/06,2006-01-01,2
B29K 705/08,2006-01-01,5
B29K 705/10,2006-01-01,22
B29K 705/12,2006-01-01,37
B29K 705/14,2006-01-01,3
B29K 707/00,2006-01-01,1
B29K 707/04,2006-01-01,77
B29K 709/00,2006-01-01,12
B29K 709/02,2006-01-01,29
B29K 709/04,2006-01-01,5
B29K 709/06,2006-01-01,3
B29K 709/08,2006-01-01,118
B29K 709/10,2006-01-01,1
B29K 711/00,2006-01-01,4
B29K 711/02,2006-01-01,5
B29K 711/08,2006-01-01,12
B29K 711/10,2006-01-01,1
B29K 711/12,2006-01-01,54
B29K 711/14,2006-01-01,41
B29L,2006-01-01,188
B29L   1/00,2006-01-01,708
B29L   5/00,2006-01-01,573
B29L   7/00,2006-01-01,31850
B29L   9/00,2006-01-01,32071
B29L  11/00,2006-01-01,12875
B29L  12/00,2006-01-01,194
B29L  15/00,2006-01-01,612
B29L  16/00,2006-01-01,245
B29L  17/00,2006-01-01,2957
B29L  19/00,2006-01-01,87
B29L  21/00,2006-01-01,123
B29L  22/00,2006-01-01,20564
B29L  22/02,2006-01-01,114
B29L  23/00,2006-01-01,15414
B29L  23/18,2006-01-01,1018
B29L  23/20,2006-01-01,484
B29L  23/24,2006-01-01,151
B29L  24/00,2006-01-01,1235
B29L  25/00,2006-01-01,29
B29L  28/00,2006-01-01,461
B29L  29/00,2006-01-01,2249
B29L  30/00,2006-01-01,9703
B29L  31/00,2006-01-01,7048
B29L  31/04,2006-01-01,252
B29L  31/06,2006-01-01,503
B29L  31/08,2006-01-01,1824
B29L  31/10,2006-01-01,3023
B29L  31/12,2006-01-01,88
B29L  31/14,2006-01-01,824
B29L  31/16,2006-01-01,449
B29L  31/18,2006-01-01,292
B29L  31/20,2006-01-01,18
B29L  31/22,2006-01-01,70
B29L  31/24,2006-01-01,1359
B29L  31/26,2006-01-01,1845
B29L  31/28,2006-01-01,163
B29L  31/30,2006-01-01,9084
B29L  31/32,2006-01-01,1592
B29L  31/34,2006-01-01,9321
B29L  31/36,2006-01-01,491
B29L  31/38,2006-01-01,203
B29L  31/40,2006-01-01,41
B29L  31/42,2006-01-01,350
B29L  31/44,2006-01-01,648
B29L  31/46,2006-01-01,254
B29L  31/48,2006-01-01,1353
B29L  31/50,2006-01-01,1645
B29L  31/52,2006-01-01,900
B29L  31/54,2006-01-01,623
B29L  31/56,2006-01-01,2264
B29L  31/58,2006-01-01,8610
B29L  31/60,2006-01-01,803
B30B,2010-01-01,2062
B30B   1/00,2009-01-01,2256
B30B   1/02,2006-01-01,378
B30B   1/04,2006-01-01,571
B30B   1/06,2006-01-01,845
B30B   1/08,2006-01-01,471
B30B   1/10,2006-01-01,1067
B30B   1/12,2006-01-01,198
B30B   1/14,2006-01-01,1363
B30B   1/16,2006-01-01,612
B30B   1/18,2006-01-01,2499
B30B   1/20,2006-01-01,267
B30B   1/22,2006-01-01,505
B30B   1/23,2006-01-01,272
B30B   1/24,2006-01-01,310
B30B   1/26,2006-01-01,5690
B30B   1/28,2006-01-01,391
B30B   1/30,2006-01-01,155
B30B   1/32,2006-01-01,5041
B30B   1/34,2006-01-01,861
B30B   1/36,2006-01-01,240
B30B   1/38,2006-01-01,605
B30B   1/40,2006-01-01,511
B30B   1/42,2006-01-01,545
B30B   3/00,2006-01-01,1593
B30B   3/02,2006-01-01,223
B30B   3/04,2006-01-01,1277
B30B   3/06,2006-01-01,146
B30B   5/00,2006-01-01,820
B30B   5/02,2006-01-01,2061
B30B   5/04,2006-01-01,718
B30B   5/06,2006-01-01,2957
B30B   7/00,2006-01-01,543
B30B   7/02,2006-01-01,1495
B30B   7/04,2006-01-01,799
B30B   9/00,2010-01-01,2762
B30B   9/02,2006-01-01,2065
B30B   9/04,2006-01-01,1931
B30B   9/06,2006-01-01,2936
B30B   9/08,2006-01-01,313
B30B   9/10,2006-01-01,466
B30B   9/12,2006-01-01,3758
B30B   9/14,2006-01-01,3127
B30B   9/16,2006-01-01,931
B30B   9/18,2006-01-01,896
B30B   9/20,2006-01-01,3002
B30B   9/22,2006-01-01,1560
B30B   9/24,2006-01-01,3996
B30B   9/26,2006-01-01,1724
B30B   9/28,2006-01-01,2539
B30B   9/30,2006-01-01,11128
B30B   9/32,2006-01-01,6983
B30B  11/00,2010-01-01,9235
B30B  11/02,2006-01-01,6271
B30B  11/04,2006-01-01,1714
B30B  11/06,2006-01-01,305
B30B  11/08,2006-01-01,3401
B30B  11/10,2006-01-01,709
B30B  11/12,2006-01-01,719
B30B  11/14,2006-01-01,570
B30B  11/16,2006-01-01,1678
B30B  11/18,2006-01-01,866
B30B  11/20,2006-01-01,2117
B30B  11/22,2006-01-01,3902
B30B  11/24,2006-01-01,3252
B30B  11/26,2006-01-01,1405
B30B  11/28,2006-01-01,579
B30B  11/30,2006-01-01,229
B30B  11/34,2006-01-01,909
B30B  12/00,2006-01-01,996
B30B  13/00,2006-01-01,2930
B30B  15/00,2010-01-01,18496
B30B  15/02,2006-01-01,11461
B30B  15/04,2006-01-01,6051
B30B  15/06,2006-01-01,7124
B30B  15/08,2006-01-01,767
B30B  15/10,2006-01-01,1446
B30B  15/12,2006-01-01,945
B30B  15/14,2006-01-01,4527
B30B  15/16,2006-01-01,4720
B30B  15/18,2006-01-01,1580
B30B  15/20,2006-01-01,907
B30B  15/22,2006-01-01,1414
B30B  15/24,2006-01-01,1196
B30B  15/26,2006-01-01,1810
B30B  15/28,2006-01-01,6225
B30B  15/30,2006-01-01,11288
B30B  15/32,2006-01-01,3627
B30B  15/34,2006-01-01,3914
B31B,2010-01-01,1340
B31B   1/00,2010-01-01,2039
B31B   1/02,2006-01-01,1239
B31B   1/04,2006-01-01,1570
B31B   1/06,2006-01-01,1049
B31B   1/08,2006-01-01,187
B31B   1/10,2006-01-01,836
B31B   1/12,2006-01-01,406
B31B   1/14,2006-01-01,3189
B31B   1/16,2006-01-01,1308
B31B   1/18,2006-01-01,520
B31B   1/20,2006-01-01,2171
B31B   1/22,2006-01-01,1267
B31B   1/24,2006-01-01,344
B31B   1/25,2006-01-01,3279
B31B   1/26,2006-01-01,2917
B31B   1/28,2006-01-01,565
B31B   1/30,2006-01-01,147
B31B   1/32,2006-01-01,517
B31B   1/34,2006-01-01,76
B31B   1/36,2006-01-01,902
B31B   1/38,2006-01-01,122
B31B   1/40,2006-01-01,135
B31B   1/42,2006-01-01,68
B31B   1/44,2006-01-01,482
B31B   1/46,2006-01-01,215
B31B   1/48,2006-01-01,223
B31B   1/50,2006-01-01,198
B31B   1/52,2006-01-01,677
B31B   1/54,2006-01-01,425
B31B   1/56,2006-01-01,330
B31B   1/58,2006-01-01,345
B31B   1/60,2006-01-01,1783
B31B   1/62,2006-01-01,3556
B31B   1/64,2006-01-01,4130
B31B   1/66,2006-01-01,292
B31B   1/68,2006-01-01,740
B31B   1/70,2006-01-01,111
B31B   1/72,2006-01-01,457
B31B   1/74,2006-01-01,4965
B31B   1/76,2006-01-01,724
B31B   1/78,2006-01-01,385
B31B   1/80,2006-01-01,344
B31B   1/82,2006-01-01,494
B31B   1/84,2006-01-01,1958
B31B   1/86,2006-01-01,1288
B31B   1/88,2006-01-01,1381
B31B   1/90,2006-01-01,4803
B31B   1/92,2006-01-01,397
B31B   1/94,2006-01-01,347
B31B   1/96,2006-01-01,307
B31B   1/98,2006-01-01,837
B31B   3/00,2009-01-01,2885
B31B   3/02,2006-01-01,377
B31B   3/14,2006-01-01,399
B31B   3/26,2006-01-01,562
B31B   3/28,2006-01-01,1390
B31B   3/30,2006-01-01,63
B31B   3/32,2006-01-01,310
B31B   3/34,2006-01-01,59
B31B   3/36,2006-01-01,202
B31B   3/44,2006-01-01,820
B31B   3/46,2006-01-01,852
B31B   3/48,2006-01-01,109
B31B   3/50,2006-01-01,107
B31B   3/52,2006-01-01,250
B31B   3/60,2006-01-01,602
B31B   3/64,2006-01-01,472
B31B   3/72,2006-01-01,168
B31B   3/74,2006-01-01,498
B31B   5/00,2009-01-01,838
B31B   5/02,2006-01-01,86
B31B   5/14,2006-01-01,35
B31B   5/26,2006-01-01,134
B31B   5/36,2006-01-01,784
B31B   5/60,2006-01-01,88
B31B   5/74,2006-01-01,735
B31B   5/76,2006-01-01,367
B31B   5/78,2006-01-01,656
B31B   5/80,2006-01-01,1224
B31B   7/00,2009-01-01,2516
B31B   7/02,2006-01-01,39
B31B   7/14,2006-01-01,42
B31B   7/26,2006-01-01,58
B31B   7/28,2006-01-01,31
B31B   7/30,2006-01-01,12
B31B   7/32,2006-01-01,56
B31B   7/44,2006-01-01,12
B31B   7/46,2006-01-01,27
B31B   7/60,2006-01-01,78
B31B   7/74,2006-01-01,91
B31B   9/00,2006-01-01,110
B31B   9/02,2006-01-01,11
B31B   9/14,2006-01-01,5
B31B   9/26,2006-01-01,15
B31B   9/60,2006-01-01,9
B31B   9/74,2006-01-01,3
B31B  11/00,2006-01-01,868
B31B  11/02,2006-01-01,13
B31B  11/14,2006-01-01,8
B31B  11/26,2006-01-01,29
B31B  11/60,2006-01-01,12
B31B  11/74,2006-01-01,18
B31B  13/00,2006-01-01,152
B31B  13/02,2006-01-01,18
B31B  13/14,2006-01-01,3
B31B  13/26,2006-01-01,17
B31B  13/28,2006-01-01,25
B31B  13/30,2006-01-01,5
B31B  13/32,2006-01-01,3
B31B  13/34,2006-01-01,84
B31B  13/60,2006-01-01,7
B31B  13/74,2006-01-01,4
B31B  15/00,2006-01-01,899
B31B  15/02,2006-01-01,80
B31B  15/14,2006-01-01,28
B31B  15/26,2006-01-01,53
B31B  15/60,2006-01-01,54
B31B  15/74,2006-01-01,67
B31B  17/00,2006-01-01,3498
B31B  17/02,2006-01-01,125
B31B  17/14,2006-01-01,29
B31B  17/26,2006-01-01,64
B31B  17/28,2006-01-01,36
B31B  17/30,2006-01-01,18
B31B  17/32,2006-01-01,1
B31B  17/44,2006-01-01,20
B31B  17/46,2006-01-01,108
B31B  17/52,2006-01-01,22
B31B  17/60,2006-01-01,181
B31B  17/74,2006-01-01,75
B31B  19/00,2009-01-01,2045
B31B  19/02,2006-01-01,187
B31B  19/10,2006-01-01,682
B31B  19/14,2006-01-01,578
B31B  19/16,2006-01-01,305
B31B  19/18,2006-01-01,71
B31B  19/20,2006-01-01,158
B31B  19/26,2006-01-01,436
B31B  19/36,2006-01-01,548
B31B  19/52,2006-01-01,31
B31B  19/60,2006-01-01,499
B31B  19/62,2006-01-01,480
B31B  19/64,2006-01-01,1524
B31B  19/66,2006-01-01,31
B31B  19/68,2006-01-01,21
B31B  19/74,2006-01-01,955
B31B  19/82,2006-01-01,51
B31B  19/84,2006-01-01,1369
B31B  19/86,2006-01-01,1285
B31B  19/88,2006-01-01,161
B31B  19/90,2006-01-01,3298
B31B  19/92,2006-01-01,105
B31B  19/94,2006-01-01,283
B31B  19/96,2006-01-01,190
B31B  19/98,2006-01-01,1133
B31B  21/00,2006-01-01,241
B31B  21/02,2006-01-01,79
B31B  21/14,2006-01-01,111
B31B  21/26,2006-01-01,168
B31B  21/60,2006-01-01,334
B31B  21/74,2006-01-01,70
B31B  23/00,2010-01-01,3976
B31B  23/02,2006-01-01,409
B31B  23/14,2006-01-01,655
B31B  23/26,2006-01-01,336
B31B  23/60,2006-01-01,1405
B31B  23/74,2006-01-01,709
B31B  25/00,2009-01-01,833
B31B  25/02,2006-01-01,2
B31B  25/14,2006-01-01,16
B31B  25/26,2006-01-01,26
B31B  25/60,2006-01-01,20
B31B  25/74,2006-01-01,4
B31B  27/00,2006-01-01,1611
B31B  27/02,2006-01-01,19
B31B  27/14,2006-01-01,91
B31B  27/26,2006-01-01,21
B31B  27/60,2006-01-01,122
B31B  27/74,2006-01-01,51
B31B  29/00,2006-01-01,1676
B31B  29/02,2006-01-01,47
B31B  29/14,2006-01-01,58
B31B  29/26,2006-01-01,229
B31B  29/60,2006-01-01,390
B31B  29/74,2006-01-01,145
B31B  29/84,2006-01-01,186
B31B  31/00,2006-01-01,239
B31B  31/02,2006-01-01,34
B31B  31/14,2006-01-01,23
B31B  31/26,2006-01-01,143
B31B  31/60,2006-01-01,169
B31B  31/74,2006-01-01,62
B31B  33/00,2006-01-01,72
B31B  33/02,2006-01-01,6
B31B  33/14,2006-01-01,31
B31B  33/26,2006-01-01,46
B31B  33/60,2006-01-01,43
B31B  33/74,2006-01-01,26
B31B  35/00,2006-01-01,37
B31B  35/02,2006-01-01,6
B31B  35/14,2006-01-01,7
B31B  35/26,2006-01-01,27
B31B  35/60,2006-01-01,43
B31B  35/74,2006-01-01,41
B31B  37/00,2006-01-01,1473
B31B  37/02,2006-01-01,67
B31B  37/14,2006-01-01,188
B31B  37/26,2006-01-01,256
B31B  37/60,2006-01-01,504
B31B  37/74,2006-01-01,211
B31B  39/00,2006-01-01,1418
B31B  39/02,2006-01-01,77
B31B  39/14,2006-01-01,69
B31B  39/26,2006-01-01,115
B31B  39/60,2006-01-01,210
B31B  39/74,2006-01-01,73
B31B  39/84,2006-01-01,66
B31B  41/00,2006-01-01,1471
B31B  41/02,2006-01-01,40
B31B  41/14,2006-01-01,63
B31B  41/26,2006-01-01,46
B31B  41/60,2006-01-01,156
B31B  41/74,2006-01-01,100
B31B  43/00,2010-01-01,2017
B31B  45/00,2009-01-01,1284
B31B  47/00,2006-01-01,164
B31B  47/02,2006-01-01,84
B31B  47/04,2006-01-01,11
B31B  49/00,2006-01-01,1609
B31B  49/02,2006-01-01,442
B31B  49/04,2006-01-01,339
B31B  50/00,2017-01-01,9
B31B  50/02,2017-01-01,1
B31B  50/04,2017-01-01,4
B31B  50/06,2017-01-01,3
B31B  50/10,2017-01-01,1
B31B  50/12,2017-01-01,1
B31B  50/14,2017-01-01,10
B31B  50/16,2017-01-01,1
B31B  50/20,2017-01-01,2
B31B  50/22,2017-01-01,1
B31B  50/25,2017-01-01,9
B31B  50/26,2017-01-01,14
B31B  50/28,2017-01-01,2
B31B  50/36,2017-01-01,1
B31B  50/44,2017-01-01,12
B31B  50/46,2017-01-01,1
B31B  50/52,2017-01-01,9
B31B  50/58,2017-01-01,3
B31B  50/59,2017-01-01,3
B31B  50/60,2017-01-01,4
B31B  50/62,2017-01-01,15
B31B  50/64,2017-01-01,6
B31B  50/70,2017-01-01,1
B31B  50/72,2017-01-01,1
B31B  50/73,2017-01-01,4
B31B  50/74,2017-01-01,6
B31B  50/76,2017-01-01,2
B31B  50/80,2017-01-01,1
B31B  50/81,2017-01-01,5
B31B  50/84,2017-01-01,3
B31B  50/88,2017-01-01,4
B31B  50/96,2017-01-01,1
B31B  50/99,2017-01-01,1
B31B  70/00,2017-01-01,10
B31B  70/02,2017-01-01,4
B31B  70/10,2017-01-01,2
B31B  70/14,2017-01-01,11
B31B  70/16,2017-01-01,1
B31B  70/20,2017-01-01,5
B31B  70/26,2017-01-01,6
B31B  70/36,2017-01-01,6
B31B  70/52,2017-01-01,3
B31B  70/60,2017-01-01,6
B31B  70/62,2017-01-01,11
B31B  70/64,2017-01-01,10
B31B  70/68,2017-01-01,2
B31B  70/74,2017-01-01,8
B31B  70/81,2017-01-01,7
B31B  70/84,2017-01-01,1
B31B  70/86,2017-01-01,5
B31B  70/88,2017-01-01,2
B31B  70/98,2017-01-01,2
B31B 100/00,2017-01-01,22
B31B 105/00,2017-01-01,2
B31B 110/10,2017-01-01,2
B31B 110/30,2017-01-01,3
B31B 110/35,2017-01-01,23
B31B 120/30,2017-01-01,2
B31B 120/40,2017-01-01,6
B31B 120/60,2017-01-01,1
B31B 150/00,2017-01-01,2
B31B 155/00,2017-01-01,10
B31B 160/00,2017-01-01,2
B31B 160/10,2017-01-01,6
B31B 160/20,2017-01-01,1
B31B 170/00,2017-01-01,1
B31B 170/10,2017-01-01,2
B31B 170/20,2017-01-01,2
B31C,2010-01-01,155
B31C   1/00,2006-01-01,1383
B31C   1/02,2006-01-01,112
B31C   1/04,2006-01-01,46
B31C   1/06,2006-01-01,173
B31C   1/08,2006-01-01,281
B31C   3/00,2009-01-01,1935
B31C   3/02,2006-01-01,142
B31C   3/04,2006-01-01,163
B31C   5/00,2006-01-01,237
B31C   7/00,2006-01-01,179
B31C   7/02,2006-01-01,206
B31C   7/04,2006-01-01,46
B31C   7/06,2006-01-01,91
B31C   7/08,2006-01-01,50
B31C   7/10,2006-01-01,1
B31C   9/00,2006-01-01,62
B31C  11/00,2006-01-01,450
B31C  11/02,2006-01-01,385
B31C  11/04,2006-01-01,273
B31C  11/06,2006-01-01,52
B31C  13/00,2006-01-01,1
B31C  99/00,2009-01-01,754
B31D,2010-01-01,335
B31D   1/00,2017-01-01,1722
B31D   1/02,2006-01-01,5135
B31D   1/04,2006-01-01,847
B31D   1/06,2006-01-01,179
B31D   3/00,2017-01-01,1297
B31D   3/02,2006-01-01,1981
B31D   3/04,2006-01-01,496
B31D   5/00,2017-01-01,3855
B31D   5/02,2017-01-01,344
B31D   5/04,2017-01-01,522
B31D  99/00,2017-01-01,35
B31F,2010-01-01,488
B31F   1/00,2009-01-01,4708
B31F   1/07,2006-01-01,6309
B31F   1/08,2006-01-01,1012
B31F   1/10,2006-01-01,908
B31F   1/12,2006-01-01,1638
B31F   1/14,2006-01-01,517
B31F   1/16,2006-01-01,387
B31F   1/18,2006-01-01,168
B31F   1/20,2006-01-01,2821
B31F   1/22,2006-01-01,522
B31F   1/24,2006-01-01,1747
B31F   1/26,2006-01-01,300
B31F   1/28,2006-01-01,4799
B31F   1/29,2006-01-01,98
B31F   1/30,2006-01-01,271
B31F   1/32,2006-01-01,89
B31F   1/36,2006-01-01,966
B31F   5/00,2006-01-01,1325
B31F   5/02,2006-01-01,703
B31F   5/04,2006-01-01,816
B31F   5/06,2006-01-01,293
B31F   5/08,2006-01-01,325
B31F   7/00,2006-01-01,1038
B31F   7/02,2006-01-01,48
B32B,2010-01-01,5928
B32B   1/00,2010-01-01,5060
B32B   1/02,2006-01-01,6108
B32B   1/04,2006-01-01,1241
B32B   1/06,2006-01-01,1788
B32B   1/08,2006-01-01,19624
B32B   3/00,2010-01-01,8511
B32B   3/02,2006-01-01,7182
B32B   3/04,2006-01-01,1934
B32B   3/06,2006-01-01,4528
B32B   3/08,2006-01-01,3300
B32B   3/10,2006-01-01,8052
B32B   3/12,2006-01-01,14721
B32B   3/14,2006-01-01,3123
B32B   3/16,2006-01-01,1097
B32B   3/18,2006-01-01,1905
B32B   3/20,2006-01-01,1667
B32B   3/22,2006-01-01,1203
B32B   3/24,2006-01-01,8942
B32B   3/26,2006-01-01,10368
B32B   3/28,2006-01-01,8613
B32B   3/30,2006-01-01,14175
B32B   5/00,2010-01-01,9965
B32B   5/02,2006-01-01,20231
B32B   5/04,2006-01-01,2190
B32B   5/06,2006-01-01,3603
B32B   5/08,2006-01-01,6106
B32B   5/10,2006-01-01,1095
B32B   5/12,2006-01-01,3512
B32B   5/14,2006-01-01,3511
B32B   5/16,2006-01-01,13361
B32B   5/18,2006-01-01,35501
B32B   5/20,2006-01-01,3491
B32B   5/22,2006-01-01,4786
B32B   5/24,2006-01-01,12223
B32B   5/26,2006-01-01,25742
B32B   5/28,2006-01-01,9728
B32B   5/30,2006-01-01,1795
B32B   5/32,2006-01-01,3889
B32B   7/00,2010-01-01,5126
B32B   7/02,2006-01-01,51115
B32B   7/04,2006-01-01,7384
B32B   7/06,2006-01-01,10652
B32B   7/08,2006-01-01,4133
B32B   7/10,2006-01-01,6820
B32B   7/12,2006-01-01,33124
B32B   7/14,2006-01-01,2922
B32B   9/00,2009-01-01,30904
B32B   9/02,2006-01-01,8097
B32B   9/04,2006-01-01,15019
B32B   9/06,2006-01-01,678
B32B  11/00,2006-01-01,559
B32B  11/02,2006-01-01,625
B32B  11/04,2006-01-01,1550
B32B  11/06,2006-01-01,140
B32B  11/08,2006-01-01,366
B32B  11/10,2006-01-01,967
B32B  11/12,2006-01-01,121
B32B  13/00,2006-01-01,2381
B32B  13/02,2006-01-01,2961
B32B  13/04,2006-01-01,3084
B32B  13/06,2006-01-01,1377
B32B  13/08,2006-01-01,1216
B32B  13/10,2006-01-01,518
B32B  13/12,2006-01-01,3028
B32B  13/14,2006-01-01,2176
B32B  15/00,2010-01-01,4802
B32B  15/01,2006-01-01,17302
B32B  15/02,2006-01-01,5915
B32B  15/04,2006-01-01,24153
B32B  15/06,2006-01-01,3164
B32B  15/08,2006-01-01,67517
B32B  15/082,2006-01-01,5218
B32B  15/085,2006-01-01,6390
B32B  15/088,2006-01-01,4970
B32B  15/09,2006-01-01,6150
B32B  15/092,2006-01-01,3945
B32B  15/095,2006-01-01,2560
B32B  15/098,2006-01-01,247
B32B  15/10,2006-01-01,1129
B32B  15/12,2006-01-01,2627
B32B  15/14,2006-01-01,7751
B32B  15/16,2006-01-01,749
B32B  15/18,2006-01-01,3415
B32B  15/20,2006-01-01,9172
B32B  17/00,2010-01-01,3347
B32B  17/02,2006-01-01,5509
B32B  17/04,2006-01-01,5897
B32B  17/06,2006-01-01,11029
B32B  17/08,2006-01-01,379
B32B  17/10,2006-01-01,29567
B32B  17/12,2006-01-01,1369
B32B  18/00,2009-01-01,11848
B32B  19/00,2009-01-01,2438
B32B  19/02,2006-01-01,1417
B32B  19/04,2006-01-01,1677
B32B  19/06,2006-01-01,933
B32B  19/08,2006-01-01,434
B32B  21/00,2010-01-01,1845
B32B  21/02,2006-01-01,2921
