ipc_class_level	ancestor	parent	ipc_version
F21S   4/28	F21S4/20	F	2017.01
F21S   6/00	F21S	F	2017.01
F21S   8/00	F21S	F	2017.01
F21S   8/02	F21S8/00	F	2017.01
F21S   8/04	F21S8/00	F	2017.01
F21S   8/06	F21S8/04	F	2017.01
F21S   8/08	F21S8/00	F	2017.01
F21S   8/10	F21S8/00	F	2017.01
F21S   8/12	F21S8/10	F	2017.01
F21S   9/00	F21S	F	2017.01
F21S   9/02	F21S9/00	F	2017.01
F21S   9/03	F21S9/02	F	2017.01
F21S   9/04	F21S9/00	F	2017.01
F21S  10/00	F21S	F	2017.01
F21S  10/02	F21S10/00	F	2017.01
F21S  10/04	F21S10/00	F	2017.01
F21S  10/06	F21S10/00	F	2017.01
F21S  11/00	F21S	F	2017.01
F21S  13/00	F21S	F	2017.01
F21S  13/02	F21S13/00	F	2017.01
F21S  13/04	F21S13/02	F	2017.01
F21S  13/06	F21S13/04	F	2017.01
F21S  13/08	F21S13/02	F	2017.01
F21S  13/10	F21S13/02	F	2017.01
F21S  13/12	F21S13/00	F	2017.01
F21S  13/14	F21S13/00	F	2017.01
F21S  15/00	F21S	F	2017.01
F21S  19/00	F21S	F	2017.01
F21V	F21V	F	2017.01
F21V   1/00	F21V	F	2017.01
F21V   1/02	F21V1/00	F	2017.01
F21V   1/04	F21V1/02	F	2017.01
F21V   1/06	F21V1/02	F	2017.01
F21V   1/08	F21V1/02	F	2017.01
F21V   1/10	F21V1/00	F	2017.01
F21V   1/12	F21V1/00	F	2017.01
F21V   1/14	F21V1/00	F	2017.01
F21V   1/16	F21V1/14	F	2017.01
F21V   1/18	F21V1/16	F	2017.01
F21V   1/20	F21V1/16	F	2017.01
F21V   1/22	F21V1/16	F	2017.01
F21V   1/24	F21V1/16	F	2017.01
F21V   1/26	F21V1/00	F	2017.01
F21V   3/00	F21V	F	2017.01
F21V   3/02	F21V3/00	F	2017.01
F21V   3/04	F21V3/00	F	2017.01
F21V   5/00	F21V	F	2017.01
F21V   5/02	F21V5/00	F	2017.01
F21V   5/04	F21V5/00	F	2017.01
F21V   5/06	F21V5/00	F	2017.01
F21V   5/08	F21V5/00	F	2017.01
F21V   7/00	F21V	F	2017.01
F21V   7/04	F21V7/00	F	2017.01
F21V   7/05	F21V7/04	F	2017.01
F21V   7/06	F21V7/04	F	2017.01
F21V   7/07	F21V7/04	F	2017.01
F21V   7/08	F21V7/04	F	2017.01
F21V   7/09	F21V7/04	F	2017.01
F21V   7/10	F21V7/00	F	2017.01
F21V   7/16	F21V7/10	F	2017.01
F21V   7/18	F21V7/10	F	2017.01
F21V   7/20			2017.01
F21V   7/22	F21V7/00	F	2017.01
F21V   8/00	F21V	F	2017.01
F21V   9/00	F21V	F	2017.01
F21V   9/02	F21V9/00	F	2017.01
F21V   9/04	F21V9/00	F	2017.01
F21V   9/06	F21V9/00	F	2017.01
F21V   9/08	F21V9/00	F	2017.01
F21V   9/10	F21V9/08	F	2017.01
F21V   9/12	F21V9/08	F	2017.01
F21V   9/14	F21V9/00	F	2017.01
F21V   9/16	F21V9/00	F	2017.01
F21V  11/00	F21V	F	2017.01
F21V  11/02	F21V11/00	F	2017.01
F21V  11/04	F21V11/02	F	2017.01
F21V  11/06	F21V11/00	F	2017.01
F21V  11/08	F21V11/00	F	2017.01
F21V  11/10	F21V11/08	F	2017.01
F21V  11/12	F21V11/08	F	2017.01
F21V  11/14	F21V11/08	F	2017.01
F21V  11/16	F21V11/00	F	2017.01
F21V  11/18	F21V11/16	F	2017.01
F21V  13/00	F21V	F	2017.01
F21V  13/02	F21V13/00	F	2017.01
F21V  13/04	F21V13/02	F	2017.01
F21V  13/06	F21V13/04	F	2017.01
F21V  13/08	F21V13/02	F	2017.01
F21V  13/10	F21V13/02	F	2017.01
F21V  13/12	F21V13/00	F	2017.01
F21V  13/14	F21V13/12	F	2017.01
F21V  14/00	F21V	F	2017.01
F21V  14/02	F21V14/00	F	2017.01
F21V  14/04	F21V14/00	F	2017.01
F21V  14/06	F21V14/00	F	2017.01
F21V  14/08	F21V14/00	F	2017.01
F21V  15/00	F21V	F	2017.01
F21V  15/01	F21V15/00	F	2017.01
F21V  15/015	F21V15/01	F	2017.01
F21V  15/02	F21V15/00	F	2017.01
F21V  15/04	F21V15/00	F	2017.01
F21V  15/06			2017.01
F21V  17/00	F21V	F	2017.01
F21V  17/02	F21V17/00	F	2017.01
F21V  17/04	F21V17/00	F	2017.01
F21V  17/06	F21V17/00	F	2017.01
F21V  17/08	F21V17/00	F	2017.01
F21V  17/10	F21V17/00	F	2017.01
F21V  17/12	F21V17/10	F	2017.01
F21V  17/14	F21V17/10	F	2017.01
F21V  17/16	F21V17/10	F	2017.01
F21V  17/18	F21V17/10	F	2017.01
F21V  17/20	F21V17/10	F	2017.01
F21V  19/00	F21V	F	2017.01
F21V  19/02	F21V19/00	F	2017.01
F21V  19/04	F21V19/00	F	2017.01
F21V  19/06	F21V19/00	F	2017.01
F21V  21/00	F21V	F	2017.01
F21V  21/002	F21V21/00	F	2017.01
F21V  21/005	F21V21/00	F	2017.01
F21V  21/008	F21V21/00	F	2017.01
F21V  21/02	F21V21/00	F	2017.01
F21V  21/03	F21V21/02	F	2017.01
F21V  21/04	F21V21/02	F	2017.01
F21V  21/06	F21V21/00	F	2017.01
F21V  21/08	F21V21/00	F	2017.01
F21V  21/084	F21V21/08	F	2017.01
F21V  21/088	F21V21/08	F	2017.01
F21V  21/092	F21V21/08	F	2017.01
F21V  21/096	F21V21/08	F	2017.01
F21V  21/10	F21V21/00	F	2017.01
F21V  21/104	F21V21/10	F	2017.01
F21V  21/108	F21V21/10	F	2017.01
F21V  21/112	F21V21/10	F	2017.01
F21V  21/116	F21V21/10	F	2017.01
F21V  21/12	F21V21/10	F	2017.01
F21V  21/13	F21V21/00	F	2017.01
F21V  21/14	F21V21/00	F	2017.01
F21V  21/15	F21V21/14	F	2017.01
F21V  21/16	F21V21/14	F	2017.01
F21V  21/18	F21V21/16	F	2017.01
F21V  21/20	F21V21/16	F	2017.01
F21V  21/22	F21V21/14	F	2017.01
F21V  21/24	F21V21/14	F	2017.01
F21V  21/26	F21V21/14	F	2017.01
F21V  21/28	F21V21/26	F	2017.01
F21V  21/29	F21V21/28	F	2017.01
F21V  21/30	F21V21/14	F	2017.01
F21V  21/32	F21V21/14	F	2017.01
F21V  21/34	F21V21/00	F	2017.01
F21V  21/35	F21V21/34	F	2017.01
F21V  21/36	F21V21/00	F	2017.01
F21V  21/38	F21V21/36	F	2017.01
F21V  21/40	F21V21/00	F	2017.01
F21V  23/00	F21V	F	2017.01
F21V  23/02	F21V23/00	F	2017.01
F21V  23/04	F21V23/00	F	2017.01
F21V  23/06	F21V23/00	F	2017.01
F21V  25/00	F21V	F	2017.01
F21V  25/02	F21V25/00	F	2017.01
F21V  25/04	F21V25/02	F	2017.01
F21V  25/06	F21V25/02	F	2017.01
F21V  25/08	F21V25/02	F	2017.01
F21V  25/10	F21V25/00	F	2017.01
F21V  25/12	F21V25/00	F	2017.01
F21V  27/00	F21V	F	2017.01
F21V  27/02	F21V27/00	F	2017.01
F21V  29/00	F21V	F	2017.01
F21V  29/02			2017.01
F21V  29/10	F21V29/00	F	2017.01
F21V  29/15	F21V29/00	F	2017.01
F21V  29/50	F21V29/00	F	2017.01
F21V  29/502	F21V29/50	F	2017.01
F21V  29/503	F21V29/502	F	2017.01
F21V  29/504	F21V29/502	F	2017.01
F21V  29/505	F21V29/502	F	2017.01
F21V  29/506	F21V29/502	F	2017.01
F21V  29/507	F21V29/502	F	2017.01
F21V  29/508	F21V29/502	F	2017.01
F21V  29/51	F21V29/50	F	2017.01
F21V  29/52	F21V29/51	F	2017.01
F21V  29/54	F21V29/50	F	2017.01
F21V  29/56	F21V29/50	F	2017.01
F21V  29/57	F21V29/56	F	2017.01
F21V  29/58	F21V29/56	F	2017.01
F21V  29/60	F21V29/50	F	2017.01
F21V  29/61	F21V29/60	F	2017.01
F21V  29/63	F21V29/60	F	2017.01
F21V  29/65	F21V29/60	F	2017.01
F21V  29/67	F21V29/60	F	2017.01
F21V  29/70	F21V29/50	F	2017.01
F21V  29/71	F21V29/70	F	2017.01
F21V  29/73	F21V29/70	F	2017.01
F21V  29/74	F21V29/70	F	2017.01
F21V  29/75	F21V29/74	F	2017.01
F21V  29/76	F21V29/74	F	2017.01
F21V  29/77	F21V29/74	F	2017.01
F21V  29/78	F21V29/74	F	2017.01
F21V  29/80	F21V29/70	F	2017.01
F21V  29/81	F21V29/80	F	2017.01
F21V  29/83	F21V29/70	F	2017.01
F21V  29/85	F21V29/00	F	2017.01
F21V  29/87	F21V29/85	F	2017.01
F21V  29/89	F21V29/85	F	2017.01
F21V  29/90	F21V29/00	F	2017.01
F21V  31/00	F21V	F	2017.01
F21V  31/03	F21V31/00	F	2017.01
F21V  31/04	F21V31/00	F	2017.01
F21V  33/00	F21V	F	2017.01
F21V  35/00	F21V	F	2017.01
F21V  36/00	F21V	F	2017.01
F21V  36/02	F21V36/00	F	2017.01
F21V  37/00	F21V	F	2017.01
F21V  37/02	F21V37/00	F	2017.01
F21V  99/00	F21V	F	2017.01
F21W	F21W	F	2017.01
F21W 101/00	F21W	F	2017.01
F21W 101/02	F21W101/00	F	2017.01
F21W 101/023	F21W101/02	F	2017.01
F21W 101/027	F21W101/023	F	2017.01
F21W 101/04	F21W101/00	F	2017.01
F21W 101/06	F21W101/00	F	2017.01
F21W 101/08	F21W101/00	F	2017.01
F21W 101/10	F21W101/00	F	2017.01
F21W 101/12	F21W101/00	F	2017.01
F21W 101/14	F21W101/00	F	2017.01
F21W 111/00	F21W	F	2017.01
F21W 111/02	F21W111/00	F	2017.01
F21W 111/023	F21W111/02	F	2017.01
F21W 111/027	F21W111/02	F	2017.01
F21W 111/04	F21W111/00	F	2017.01
F21W 111/043	F21W111/04	F	2017.01
F21W 111/047	F21W111/04	F	2017.01
F21W 111/06	F21W111/00	F	2017.01
F21W 111/08	F21W111/00	F	2017.01
F21W 111/10	F21W111/00	F	2017.01
F21W 121/00	F21W	F	2017.01
F21W 121/02	F21W121/00	F	2017.01
F21W 121/04	F21W121/00	F	2017.01
F21W 121/06	F21W121/00	F	2017.01
F21W 131/00	F21W	F	2017.01
F21W 131/10	F21W131/00	F	2017.01
F21W 131/101	F21W131/10	F	2017.01
F21W 131/103	F21W131/10	F	2017.01
F21W 131/105	F21W131/10	F	2017.01
F21W 131/107	F21W131/10	F	2017.01
F21W 131/109	F21W131/10	F	2017.01
F21W 131/20	F21W131/00	F	2017.01
F21W 131/202	F21W131/20	F	2017.01
F21W 131/205	F21W131/20	F	2017.01
F21W 131/208	F21W131/20	F	2017.01
F21W 131/30	F21W131/00	F	2017.01
F21W 131/301	F21W131/30	F	2017.01
F21W 131/302	F21W131/30	F	2017.01
F21W 131/304	F21W131/30	F	2017.01
F21W 131/305	F21W131/30	F	2017.01
F21W 131/307	F21W131/30	F	2017.01
F21W 131/308	F21W131/30	F	2017.01
F21W 131/40	F21W131/00	F	2017.01
F21W 131/401	F21W131/40	F	2017.01
F21W 131/402	F21W131/40	F	2017.01
F21W 131/403	F21W131/40	F	2017.01
F21W 131/4035	F21W131/403	F	2017.01
F21W 131/405	F21W131/40	F	2017.01
F21W 131/406	F21W131/40	F	2017.01
F21W 131/407	F21W131/40	F	2017.01
F21W 131/409	F21W131/40	F	2017.01
F21W 131/411	F21W131/40	F	2017.01
F21Y	F21Y	F	2017.01
F21Y 101/00	F21Y	F	2017.01
F21Y 101/02			2017.01
F21Y 103/00	F21Y	F	2017.01
F21Y 103/02			2017.01
F21Y 103/025			2017.01
F21Y 103/10	F21Y103/00	F	2017.01
F21Y 103/20	F21Y103/00	F	2017.01
F21Y 103/30	F21Y103/00	F	2017.01
F21Y 103/33	F21Y103/30	F	2017.01
F21Y 103/37	F21Y103/30	F	2017.01
F21Y 105/00	F21Y	F	2017.01
F21Y 105/10	F21Y105/00	F	2017.01
F21Y 105/12	F21Y105/10	F	2017.01
F21Y 105/14	F21Y105/10	F	2017.01
F21Y 105/16	F21Y105/14	F	2017.01
F21Y 105/18	F21Y105/14	F	2017.01
F21Y 107/00	F21Y	F	2017.01
F21Y 107/10	F21Y107/00	F	2017.01
F21Y 107/20	F21Y107/00	F	2017.01
F21Y 107/30	F21Y107/00	F	2017.01
F21Y 107/40	F21Y107/00	F	2017.01
F21Y 107/50	F21Y107/00	F	2017.01
F21Y 107/60	F21Y107/00	F	2017.01
F21Y 107/70	F21Y107/00	F	2017.01
F21Y 107/80	F21Y107/00	F	2017.01
F21Y 107/90	F21Y107/00	F	2017.01
F21Y 109/00	F21Y	F	2017.01
F21Y 111/00	F21Y	F	2017.01
F21Y 113/00	F21Y	F	2017.01
F21Y 113/02			2017.01
F21Y 113/10	F21Y113/00	F	2017.01
F21Y 113/13	F21Y113/10	F	2017.01
F21Y 113/17	F21Y113/13	F	2017.01
F21Y 113/20	F21Y113/00	F	2017.01
F21Y 115/00	F21Y	F	2017.01
F21Y 115/10	F21Y115/00	F	2017.01
F21Y 115/15	F21Y115/10	F	2017.01
F21Y 115/20	F21Y115/00	F	2017.01
F21Y 115/30	F21Y115/00	F	2017.01
F22B	F22B	F	2017.01
F22B   1/00	F22B	F	2017.01
F22B   1/02	F22B1/00	F	2017.01
F22B   1/04	F22B1/02	F	2017.01
F22B   1/06	F22B1/02	F	2017.01
F22B   1/08	F22B1/02	F	2017.01
F22B   1/10	F22B1/08	F	2017.01
F22B   1/12	F22B1/08	F	2017.01
F22B   1/14	F22B1/08	F	2017.01
F22B   1/16	F22B1/02	F	2017.01
F22B   1/18	F22B1/02	F	2017.01
F22B   1/20	F22B1/00	F	2017.01
F22B   1/22	F22B1/00	F	2017.01
F22B   1/24	F22B1/22	F	2017.01
F22B   1/26	F22B1/22	F	2017.01
F22B   1/28	F22B1/00	F	2017.01
F22B   1/30	F22B1/28	F	2017.01
F22B   3/00	F22B	F	2017.01
F22B   3/02	F22B3/00	F	2017.01
F22B   3/04	F22B3/00	F	2017.01
F22B   3/06	F22B3/00	F	2017.01
F22B   3/08	F22B3/00	F	2017.01
F22B   5/00	F22B	F	2017.01
F22B   5/02	F22B5/00	F	2017.01
F22B   5/04	F22B5/00	F	2017.01
F22B   7/00	F22B	F	2017.01
F22B   7/02	F22B7/00	F	2017.01
F22B   7/04	F22B7/00	F	2017.01
F22B   7/06	F22B7/04	F	2017.01
F22B   7/08	F22B7/04	F	2017.01
F22B   7/10	F22B7/04	F	2017.01
F22B   7/12	F22B7/00	F	2017.01
F22B   7/14	F22B7/00	F	2017.01
F22B   7/16	F22B7/00	F	2017.01
F22B   7/18	F22B7/16	F	2017.01
F22B   7/20	F22B7/16	F	2017.01
F22B   9/00	F22B	F	2017.01
F22B   9/02	F22B9/00	F	2017.01
F22B   9/04	F22B9/02	F	2017.01
F22B   9/06	F22B9/04	F	2017.01
F22B   9/08	F22B9/02	F	2017.01
F22B   9/10	F22B9/00	F	2017.01
F22B   9/12	F22B9/10	F	2017.01
F22B   9/14	F22B9/12	F	2017.01
F22B   9/16	F22B9/00	F	2017.01
F22B   9/18	F22B9/00	F	2017.01
F22B  11/00	F22B	F	2017.01
F22B  11/02	F22B11/00	F	2017.01
F22B  11/04	F22B11/00	F	2017.01
F22B  13/00	F22B	F	2017.01
F22B  13/02	F22B13/00	F	2017.01
F22B  13/04	F22B13/00	F	2017.01
F22B  13/06	F22B13/00	F	2017.01
F22B  13/08	F22B13/06	F	2017.01
F22B  13/10	F22B13/06	F	2017.01
F22B  13/12	F22B13/10	F	2017.01
F22B  13/14	F22B13/00	F	2017.01
F22B  13/16	F22B13/14	F	2017.01
F22B  13/18	F22B13/16	F	2017.01
F22B  15/00	F22B	F	2017.01
F22B  17/00	F22B	F	2017.01
F22B  17/02	F22B17/00	F	2017.01
F22B  17/04	F22B17/02	F	2017.01
F22B  17/06	F22B17/02	F	2017.01
F22B  17/08	F22B17/02	F	2017.01
F22B  17/10	F22B17/00	F	2017.01
F22B  17/12	F22B17/10	F	2017.01
F22B  17/14	F22B17/10	F	2017.01
F22B  17/16	F22B17/00	F	2017.01
F22B  17/18	F22B17/16	F	2017.01
F22B  19/00	F22B	F	2017.01
F22B  21/00	F22B	F	2017.01
F22B  21/02	F22B21/00	F	2017.01
F22B  21/04	F22B21/02	F	2017.01
F22B  21/06	F22B21/04	F	2017.01
F22B  21/08	F22B21/04	F	2017.01
F22B  21/10	F22B21/04	F	2017.01
F22B  21/12	F22B21/02	F	2017.01
F22B  21/14	F22B21/02	F	2017.01
F22B  21/16	F22B21/14	F	2017.01
F22B  21/18	F22B21/02	F	2017.01
F22B  21/20	F22B21/02	F	2017.01
F22B  21/22	F22B21/00	F	2017.01
F22B  21/24	F22B21/22	F	2017.01
F22B  21/26	F22B21/22	F	2017.01
F22B  21/28	F22B21/22	F	2017.01
F22B  21/30	F22B21/22	F	2017.01
F22B  21/32	F22B21/30	F	2017.01
F22B  21/34	F22B21/00	F	2017.01
F22B  21/36	F22B21/34	F	2017.01
F22B  21/38	F22B21/34	F	2017.01
F22B  21/40	F22B21/00	F	2017.01
F22B  23/00	F22B	F	2017.01
F22B  23/02	F22B23/00	F	2017.01
F22B  23/04	F22B23/00	F	2017.01
F22B  23/06	F22B23/00	F	2017.01
F22B  25/00	F22B	F	2017.01
F22B  27/00	F22B	F	2017.01
F22B  27/02	F22B27/00	F	2017.01
F22B  27/04	F22B27/00	F	2017.01
F22B  27/06	F22B27/04	F	2017.01
F22B  27/08	F22B27/04	F	2017.01
F22B  27/10	F22B27/04	F	2017.01
F22B  27/12	F22B27/00	F	2017.01
F22B  27/14	F22B27/00	F	2017.01
F22B  27/16	F22B27/00	F	2017.01
F22B  29/00	F22B	F	2017.01
F22B  29/02	F22B29/00	F	2017.01
F22B  29/04	F22B29/00	F	2017.01
F22B  29/06	F22B29/00	F	2017.01
F22B  29/08	F22B29/06	F	2017.01
F22B  29/10	F22B29/06	F	2017.01
F22B  29/12	F22B29/06	F	2017.01
F22B  31/00	F22B	F	2017.01
F22B  31/02	F22B31/00	F	2017.01
F22B  31/04	F22B31/00	F	2017.01
F22B  31/06	F22B31/04	F	2017.01
F22B  31/08	F22B31/00	F	2017.01
F22B  33/00	F22B	F	2017.01
F22B  33/02	F22B33/00	F	2017.01
F22B  33/04	F22B33/02	F	2017.01
F22B  33/06	F22B33/02	F	2017.01
F22B  33/08	F22B33/02	F	2017.01
F22B  33/10	F22B33/02	F	2017.01
F22B  33/12	F22B33/00	F	2017.01
F22B  33/14	F22B33/00	F	2017.01
F22B  33/16	F22B33/14	F	2017.01
F22B  33/18	F22B33/00	F	2017.01
F22B  35/00	F22B	F	2017.01
F22B  35/02	F22B35/00	F	2017.01
F22B  35/04	F22B35/02	F	2017.01
F22B  35/06	F22B35/00	F	2017.01
F22B  35/08	F22B35/06	F	2017.01
F22B  35/10	F22B35/06	F	2017.01
F22B  35/12	F22B35/10	F	2017.01
F22B  35/14	F22B35/06	F	2017.01
F22B  35/16	F22B35/06	F	2017.01
F22B  35/18	F22B35/00	F	2017.01
F22B  37/00	F22B	F	2017.01
F22B  37/02	F22B37/00	F	2017.01
F22B  37/04	F22B37/02	F	2017.01
F22B  37/06	F22B37/02	F	2017.01
F22B  37/08	F22B37/06	F	2017.01
F22B  37/10	F22B37/02	F	2017.01
F22B  37/12	F22B37/10	F	2017.01
F22B  37/14	F22B37/10	F	2017.01
F22B  37/16	F22B37/10	F	2017.01
F22B  37/18	F22B37/10	F	2017.01
F22B  37/20	F22B37/10	F	2017.01
F22B  37/22	F22B37/02	F	2017.01
F22B  37/24	F22B37/02	F	2017.01
F22B  37/26	F22B37/02	F	2017.01
F22B  37/28	F22B37/26	F	2017.01
F22B  37/30	F22B37/26	F	2017.01
F22B  37/32	F22B37/26	F	2017.01
F22B  37/34	F22B37/02	F	2017.01
F22B  37/36	F22B37/02	F	2017.01
F22B  37/38	F22B37/02	F	2017.01
F22B  37/40	F22B37/02	F	2017.01
F22B  37/42	F22B37/02	F	2017.01
F22B  37/44	F22B37/42	F	2017.01
F22B  37/46	F22B37/42	F	2017.01
F22B  37/47	F22B37/42	F	2017.01
F22B  37/48	F22B37/48	F	2017.01
F22B  37/50	F22B37/48	F	2017.01
F22B  37/52	F22B37/48	F	2017.01
F22B  37/54	F22B37/48	F	2017.01
F22B  37/56	F22B37/02	F	2017.01
F22B  37/58	F22B37/02	F	2017.01
F22B  37/60	F22B37/00	F	2017.01
F22B  37/62	F22B37/00	F	2017.01
F22B  37/64	F22B37/62	F	2017.01
F22B  37/66	F22B37/64	F	2017.01
F22B  37/68	F22B37/64	F	2017.01
F22B  37/70	F22B37/62	F	2017.01
F22B  37/72	F22B37/70	F	2017.01
F22B  37/74	F22B37/70	F	2017.01
F22B  37/76	F22B37/00	F	2017.01
F22B  37/78	F22B37/00	F	2017.01
F22D	F22	F	2017.01
F22D   1/00	F22D	F	2017.01
F22D   1/02	F22D1/00	F	2017.01
F22D   1/04	F22D1/02	F	2017.01
F22D   1/06	F22D1/04	F	2017.01
F22D   1/08	F22D1/02	F	2017.01
F22D   1/10	F22D1/08	F	2017.01
F22D   1/12	F22D1/02	F	2017.01
F22D   1/14	F22D1/02	F	2017.01
F22D   1/16	F22D1/00	F	2017.01
F22D   1/18	F22D1/16	F	2017.01
F22D   1/20	F22D1/16	F	2017.01
F22D   1/22	F22D1/16	F	2017.01
F22D   1/24	F22D1/00	F	2017.01
F22D   1/26	F22D1/00	F	2017.01
F22D   1/28	F22D1/00	F	2017.01
F22D   1/30	F22D1/28	F	2017.01
F22D   1/32	F22D1/00	F	2017.01
F22D   1/34	F22D1/32	F	2017.01
F22D   1/36	F22D1/00	F	2017.01
F22D   1/38	F22D1/36	F	2017.01
F22D   1/40	F22D1/00	F	2017.01
F22D   1/42	F22D1/00	F	2017.01
F22D   1/44	F22D1/42	F	2017.01
F22D   1/46	F22D1/42	F	2017.01
F22D   1/48	F22D1/42	F	2017.01
F22D   1/50	F22D1/00	F	2017.01
F22D   3/00	F22D	F	2017.01
F22D   3/02	F22D3/00	F	2017.01
F22D   3/04	F22D3/00	F	2017.01
F22D   3/06	F22D3/00	F	2017.01
F22D   3/08	F22D3/00	F	2017.01
F22D   3/10	F22D3/08	F	2017.01
F22D   5/00	F22D	F	2017.01
F22D   5/02	F22D5/00	F	2017.01
F22D   5/04	F22D5/00	F	2017.01
F22D   5/06	F22D5/00	F	2017.01
F22D   5/08	F22D5/00	F	2017.01
F22D   5/10	F22D5/08	F	2017.01
F22D   5/12	F22D5/08	F	2017.01
F22D   5/14	F22D5/00	F	2017.01
F22D   5/16	F22D5/14	F	2017.01
F22D   5/18	F22D5/00	F	2017.01
F22D   5/20	F22D5/18	F	2017.01
F22D   5/22	F22D5/18	F	2017.01
F22D   5/24	F22D5/00	F	2017.01
F22D   5/26	F22D5/00	F	2017.01
F22D   5/28	F22D5/26	F	2017.01
F22D   5/30	F22D5/26	F	2017.01
F22D   5/32	F22D5/26	F	2017.01
F22D   5/34	F22D5/26	F	2017.01
F22D   5/36	F22D5/26	F	2017.01
F22D   7/00	F22D	F	2017.01
F22D   7/02	F22D7/00	F	2017.01
F22D   7/04	F22D7/00	F	2017.01
F22D   7/06	F22D7/00	F	2017.01
F22D   7/08	F22D7/06	F	2017.01
F22D   7/10	F22D7/08	F	2017.01
F22D   7/12	F22D7/00	F	2017.01
F22D   7/14	F22D7/00	F	2017.01
F22D  11/00	F22D	F	2017.01
F22D  11/02	F22D11/00	F	2017.01
F22D  11/04	F22D11/02	F	2017.01
F22D  11/06	F22D11/02	F	2017.01
F22G	F22	F	2017.01
F22G   1/00	F22G	F	2017.01
F22G   1/02	F22G1/00	F	2017.01
F22G   1/04	F22G1/02	F	2017.01
F22G   1/06	F22G1/00	F	2017.01
F22G   1/08	F22G1/06	F	2017.01
F22G   1/10	F22G1/00	F	2017.01
F22G   1/12	F22G1/00	F	2017.01
F22G   1/14	F22G1/00	F	2017.01
F22G   1/16	F22G1/00	F	2017.01
F22G   3/00	F22G	F	2017.01
F22G   5/00	F22G	F	2017.01
F22G   5/02	F22G5/00	F	2017.01
F22G   5/04	F22G5/00	F	2017.01
F22G   5/06	F22G5/00	F	2017.01
F22G   5/08	F22G5/06	F	2017.01
F22G   5/10	F22G5/00	F	2017.01
F22G   5/12	F22G5/00	F	2017.01
F22G   5/14	F22G5/12	F	2017.01
F22G   5/16	F22G5/00	F	2017.01
F22G   5/18	F22G5/00	F	2017.01
F22G   5/20	F22G5/00	F	2017.01
F22G   7/00	F22G	F	2017.01
F22G   7/02	F22G7/00	F	2017.01
F22G   7/04	F22G7/00	F	2017.01
F22G   7/06	F22G7/00	F	2017.01
F22G   7/08	F22G7/00	F	2017.01
F22G   7/10	F22G7/00	F	2017.01
F22G   7/12	F22G7/00	F	2017.01
F22G   7/14	F22G7/00	F	2017.01
F23B	F23B	F	2017.01
F23B  10/00	F23B	F	2017.01
F23B  10/02	F23B10/00	F	2017.01
F23B  20/00	F23B	F	2017.01
F23B  30/00	F23B	F	2017.01
F23B  30/02	F23B30/00	F	2017.01
F23B  30/04	F23B30/02	F	2017.01
F23B  30/06	F23B30/02	F	2017.01
F23B  30/08	F23B30/06	F	2017.01
F23B  30/10	F23B30/06	F	2017.01
F23B  40/00	F23B	F	2017.01
F23B  40/02	F23B40/00	F	2017.01
F23B  40/04	F23B40/00	F	2017.01
F23B  40/06	F23B40/00	F	2017.01
F23B  40/08	F23B40/06	F	2017.01
F23B  50/00	F23B	F	2017.01
F23B  50/02	F23B50/00	F	2017.01
F23B  50/04	F23B50/02	F	2017.01
F23B  50/06	F23B50/02	F	2017.01
F23B  50/08	F23B50/02	F	2017.01
F23B  50/10	F23B50/02	F	2017.01
F23B  50/12	F23B50/00	F	2017.01
F23B  60/00	F23B	F	2017.01
F23B  60/02	F23B60/00	F	2017.01
F23B  70/00	F23B	F	2017.01
F23B  80/00	F23B	F	2017.01
F23B  80/02	F23B80/00	F	2017.01
F23B  80/04	F23B80/00	F	2017.01
F23B  90/00	F23B	F	2017.01
F23B  90/02	F23B90/00	F	2017.01
F23B  90/04	F23B90/00	F	2017.01
F23B  90/06	F23B90/04	F	2017.01
F23B  90/08	F23B90/04	F	2017.01
F23B  99/00	F23B	F	2017.01
F23B 101/00	F23B	F	2017.01
F23B 103/00	F23B	F	2017.01
F23B 103/02	F23B103/00	F	2017.01
F23C	F23C	F	2017.01
F23C   1/00	F23C	F	2017.01
F23C   1/02	F23C1/00	F	2017.01
F23C   1/04	F23C1/00	F	2017.01
F23C   1/06	F23C1/00	F	2017.01
F23C   1/08	F23C1/00	F	2017.01
F23C   1/10	F23C1/00	F	2017.01
F23C   1/12	F23C1/00	F	2017.01
F23C   3/00	F23C	F	2017.01
F23C   5/00	F23C	F	2017.01
F23C   5/02	F23C5/00	F	2017.01
F23C   5/06	F23C5/02	F	2017.01
F23C   5/08	F23C5/00	F	2017.01
F23C   5/14	F23C5/08	F	2017.01
F23C   5/24	F23C5/08	F	2017.01
F23C   5/28	F23C5/08	F	2017.01
F23C   5/32	F23C5/08	F	2017.01
F23C   6/00	F23C	F	2017.01
F23C   6/02	F23C6/00	F	2017.01
F23C   6/04	F23C6/00	F	2017.01
F23C   7/00	F23C	F	2017.01
F23C   7/02	F23C7/00	F	2017.01
F23C   7/04	F23C7/02	F	2017.01
F23C   7/06	F23C7/02	F	2017.01
F23C   7/08	F23C7/06	F	2017.01
F23C   9/00	F23C	F	2017.01
F23C   9/06	F23C9/00	F	2017.01
F23C   9/08	F23C9/00	F	2017.01
F23C  10/00	F23C10/00	F	2017.01
F23C  10/01	F23C10/00	F	2017.01
F23C  10/02	F23C10/00	F	2017.01
